"EAN code";"article number";"availability";"next expected arrival"
"5998250386799";"8679";"available";"2022-06-20"
"5998250386805";"8680";"available";"2022-02-14"
"5998250386812";"8681";"available";"2022-02-28"
"5998250386829";"8682";"available";"2022-02-14"
"5998250386836";"8683";"available";"2022-05-20"
"5998250386843";"8684";"available";"2022-04-20"
"5998250386850";"8685";"available";"2022-05-20"
"5998250386867";"8686";"available";"2022-02-04"
"5998250386874";"8687";"0";"2022-02-04"
"5998250386881";"8688";"0";""
"5998250386898";"8689";"5";""
"5998250386904";"8690";"0";""
"5998250386911";"8691";"0";""
"5998250386928";"8692";"0";""
"5998250386966";"8696";"available";"2022-03-20"
"5998250386973";"8697";"available";"2022-05-20"
"5998250386980";"8698";"available";""
"5998250386997";"8699";"available";"2022-05-20"
"5998250387000";"8700";"available";""
"5998250387055";"8705";"0";""
"5998250387109";"8710";"16";""
"5998250387147";"8714";"available";"2022-03-04"
"5998250387161";"8716";"available";"2022-02-14"
"5998250387178";"8717";"0";"2022-04-20"
"5998250387307";"8730";"0";"2022-03-07"
"5998250387314";"8731";"6";"2022-04-20"
"5998250387321";"8732";"0";""
"5998250387369";"8736";"available";"2022-02-14"
"5998250387376";"8737";"available";"2022-02-14"
"5998250387390";"8739";"available";"2022-02-14"
"5998250387406";"8740";"available";"2022-04-20"
"5998250387420";"8742";"available";"2022-02-26"
"5998250387444";"8744";"0";"2022-02-26"
"5998250387475";"8747";"available";""
"5998250387482";"8748";"available";"2022-02-11"
"5998250387499";"8749";"available";"2022-02-11"
"5998250387536";"8753";"available";"2022-02-14"
"5998250387543";"8754";"available";"2022-02-14"
"5998250387574";"8757";"0";"2022-02-26"
"5998250387581";"8758";"0";""
"5998250387598";"8759";"available";""
"5998250387635";"8763";"available";"2022-02-14"
"5998250387642";"8764";"available";"2022-07-20"
"5998250387666";"8766";"available";"2022-03-20"
"5998250387673";"8767";"available";"2022-03-20"
"5998250387703";"8770";"available";""
"5998250387765";"8776";"available";"2022-02-11"
"5998250387888";"8788";"available";""
"5998250387901";"8790";"0";""
"5998250387949";"8794";"available";"2022-03-20"
"5998250387956";"8795";"available";"2022-03-20"
"5998250387963";"8796";"available";""
"5998250387970";"8797";"available";"2022-04-20"
"5998250387994";"8799";"available";"2022-03-04"
"5998250388007";"8800";"available";"2022-02-11"
"5998250388113";"8811";"available";"2022-04-20"
"5998250388120";"8812";"available";"2022-04-20"
"5998250388137";"8813";"available";""
"5998250388151";"8815";"available";""
"5998250388298";"8829";"available";""
"5998250388304";"8830";"available";"2022-08-25"
"5998250388328";"8832";"available";"2022-02-11"
"5998250388335";"8833";"available";"2022-02-11"
"5998250388342";"8834";"available";"2022-02-11"
"5998250388359";"8835";"available";""
"5998250388366";"8836";"available";""
"5998250388373";"8837";"available";""
"5998250388380";"8838";"available";""
"5998250388397";"8839";"available";""
"5998250388441";"8844";"available";""
"5998250388458";"8845";"available";""
"5998250388472";"8847";"available";"2022-05-20"
"5998250388489";"8848";"available";""
"5998250388496";"8849";"available";"2022-05-20"
"5998250388502";"8850";"available";""
"5998250388731";"8873";"0";"2022-02-26"
"5998250388748";"8874";"available";"2022-03-07"
"5998250388885";"8888";"available";"2022-08-25"
"5998250388892";"8889";"available";"2022-06-20"
"5998250388908";"8890";"available";""
"5998250388939";"8893";"available";"2022-02-11"
"5998250388946";"8894";"available";"2022-02-11"
"5998250389363";"8936";"available";"2022-05-20"
"5998250389370";"8937";"available";""
"5998250389387";"8938";"available";""
"5998250389394";"8939";"available";"2022-05-20"
"5998250389400";"8940";"0";"2022-04-20"
"5998250389462";"8946";"available";""
"5998250389486";"8948";"available";""
"5998250389493";"8949";"available";""
"5998250389769";"8976";"available";""
"5998250389776";"8977";"available";""
"5998250389783";"8978";"0";""
"5998250399195";"9919";"available";"2022-04-20"
"5998250399201";"9920";"available";""
"5998250399218";"9921";"available";""
"5998250399232";"9923";"available";""
"5998250399263";"9926";"available";"2022-08-25"
