"EAN code";"article number";"availability";"next expected arrival"
"5998250347189";"4718";"elérhető";""
"5998250347240";"4724";"nem elérhető";"2022-04-20"
"5998250347257";"4725";"elérhető";""
"5998250347264";"4726";"elérhető";""
"5998250347547";"4754";"elérhető";"2022-02-25"
"5998250347806";"4780";"elérhető";""
"5998250347820";"4782";"elérhető";""
"5998250347950";"4795";"elérhető";""
"5998250348919";"4891";"elérhető";""
"5998250348926";"4892";"elérhető";""
"5998250348933";"4893";"elérhető";""
"5998250348940";"4894";"elérhető";"2022-03-07"
"5998250348964";"4896";"elérhető";""
"5998250348988";"4898";"elérhető";"2022-03-07"
"5998250349015";"4901";"nem elérhető";"2022-03-14"
"5998250349022";"4902";"elérhető";""
"5998250349046";"4904";"elérhető";"2022-03-14"
"5998250349053";"4905";"elérhető";"2022-03-14"
"5998250349060";"4906";"elérhető";"2022-03-14"
"5998250349077";"4907";"elérhető";"2022-03-14"
"5998250349121";"4912";"elérhető";""
"5998250349190";"4919";"elérhető";"2022-02-25"
"5998250349206";"4920";"elérhető";"2022-03-14"
"5998250349220";"4922";"elérhető";""
"5998250349251";"4925";"elérhető";""
"5998250349282";"4928";"elérhető";"2022-03-14"
"5998250349299";"4929";"elérhető";"2022-03-14"
"5998250349305";"4930";"elérhető";"2022-04-20"
"5998250349404";"4940";"elérhető";""
"5998250349428";"4942";"elérhető";""
"5998250349442";"4944";"elérhető";""
"5998250349480";"4948";"elérhető";"2022-04-20"
"5998250349497";"4949";"elérhető";"2022-04-20"
"5998250349503";"4950";"elérhető";"2022-04-20"
"5998250349527";"4952";"nem elérhető";""
"5998250349725";"4972";"nem elérhető";""
"5998250349800";"4980";"elérhető";"2022-03-14"
"5998250350004";"5000";"elérhető";""
"5998250350028";"5002";"elérhető";""
"5998250350035";"5003";"elérhető";""
"5998250350042";"5004";"elérhető";""
"5998250350066";"5006";"elérhető";""
"5998250350097";"5009";"elérhető";"2022-03-14"
"5998250350103";"5010";"elérhető";"2022-03-14"
"5998250350110";"5011";"elérhető";""
"5998250350127";"5012";"elérhető";""
"5998250350134";"5013";"elérhető";"2022-03-14"
"5998250350141";"5014";"elérhető";"2022-06-20"
"5998250350158";"5015";"elérhető";""
"5998250350165";"5016";"elérhető";""
"5998250350172";"5017";"elérhető";""
"5998250350189";"5018";"elérhető";""
"5998250350219";"5021";"nem elérhető";"2022-04-07"
"5998250350226";"5022";"nem elérhető";"2022-04-07"
"5998250350233";"5023";"elérhető";"2022-04-07"
"5998250350240";"5024";"elérhető";"2022-06-20"
"5998250350257";"5025";"elérhető";"2022-04-20"
"5998250350264";"5026";"elérhető";""
"5998250350271";"5027";"elérhető";""
"5998250350288";"5028";"elérhető";""
"5998250350295";"5029";"elérhető";""
"5998250350301";"5030";"elérhető";""
"5998250350318";"5031";"elérhető";""
"5998250350325";"5032";"elérhető";""
"5998250350332";"5033";"elérhető";""
"5998250350349";"5034";"elérhető";""
"5998250350356";"5035";"elérhető";""
"5998250350363";"5036";"elérhető";""
"5998250350370";"5037";"elérhető";""
"5998250350387";"5038";"elérhető";""
"5998250350394";"5039";"elérhető";""
"5998250350400";"5040";"elérhető";""
"5998250350417";"5041";"nem elérhető";""
"5998250350424";"5042";"elérhető";""
"5998250350431";"5043";"elérhető";""
"5998250350448";"5044";"elérhető";""
"5998250350455";"5045";"elérhető";"2022-04-20"
"5998250350462";"5046";"elérhető";""
"5998250350479";"5047";"elérhető";""
"5998250350486";"5048";"elérhető";""
"5998250350493";"5049";"elérhető";""
"5998250350509";"5050";"elérhető";""
"5998250350516";"5051";"elérhető";""
"5998250350523";"5052";"elérhető";"2022-05-20"
"5998250350530";"5053";"elérhető";"2022-05-20"
"5998250350547";"5054";"elérhető";"2022-05-20"
"5998250350554";"5055";"elérhető";""
"5998250350561";"5056";"elérhető";"2022-05-20"
"5998250350578";"5057";"elérhető";"2022-05-20"
"5998250350585";"5058";"elérhető";""
"5998250350592";"5059";"elérhető";"2022-03-20"
"5998250350608";"5060";"elérhető";"2022-03-20"
"5998250350622";"5062";"nem elérhető";"2022-04-07"
"5998250350639";"5063";"elérhető";"2022-04-07"
"5998250350646";"5064";"elérhető";"2022-04-07"
"5998250350691";"5069";"nem elérhető";"2022-06-20"
"5998250350707";"5070";"nem elérhető";"2022-06-20"
"5998250350714";"5071";"elérhető";"2022-06-20"
"5998250350721";"5072";"elérhető";"2022-06-20"
"5998250350738";"5073";"elérhető";"2022-06-20"
"5998250350745";"5074";"nem elérhető";"2022-06-20"
"5998250350752";"5075";"elérhető";"2022-06-20"
"5998250350769";"5076";"elérhető";"2022-06-20"
"5998250350776";"5077";"elérhető";"2022-02-25"
"5998250350783";"5078";"elérhető";"2022-02-25"
"5998250350813";"5081";"elérhető";"2022-03-03"
"5998250350820";"5082";"elérhető";"2022-04-20"
"5998250350837";"5083";"elérhető";"2022-04-20"
"5998250350844";"5084";"elérhető";"2022-04-20"
"5998250350851";"5085";"elérhető";"2022-04-20"
"5998250350868";"5086";"elérhető";"2022-06-20"
"5998250350875";"5087";"elérhető";"2022-04-07"
"5998250350882";"5088";"elérhető";"2022-04-07"
"5998250350899";"5089";"elérhető";"2022-02-18"
"5998250350905";"5090";"elérhető";""
"5998250350912";"5091";"elérhető";""
"5998250350929";"5092";"elérhető";"2022-02-21"
"5998250350936";"5093";"elérhető";""
"5998250350943";"5094";"elérhető";""
"5998250350950";"5095";"elérhető";""
"5998250350967";"5096";"elérhető";"2022-02-21"
"5998250350974";"5097";"elérhető";""
"5998250350981";"5098";"elérhető";"2022-02-21"
"5998250350998";"5099";"nem elérhető";"2022-02-21"
"5998250351018";"5101";"elérhető";""
"5998250351032";"5103";"elérhető";""
"5998250351131";"5113";"elérhető";""
"5998250351216";"5121";"elérhető";""
"5998250351315";"5131";"elérhető";""
"5998250351438";"5143";"elérhető";""
"5998250351513";"5151";"elérhető";""
"5998250351612";"5161";"elérhető";""
"5998250351636";"5163";"elérhető";""
"5998250351735";"5173";"elérhető";""
"5998250351810";"5181";"elérhető";""
"5998250351964";"5196";"elérhető";"2022-03-31"
"5998250352039";"5203";"elérhető";""
"5998250352077";"5207";"elérhető";""
"5998250352084";"5208";"elérhető";"2022-07-20"
"5998250352091";"5209";"elérhető";"2022-08-25"
"5998250352107";"5210";"elérhető";"2022-08-25"
"5998250352121";"5212";"nem elérhető";""
"5998250352169";"5216";"nem elérhető";"2022-03-31"
"5998250352176";"5217";"nem elérhető";"2022-03-31"
"5998250352183";"5218";"elérhető";"2022-08-25"
"5998250352190";"5219";"elérhető";""
"5998250352206";"5220";"elérhető";"2022-07-20"
"5998250352213";"5221";"elérhető";"2022-07-20"
"5998250352220";"5222";"nem elérhető";"2022-02-15"
"5998250352237";"5223";"elérhető";"2022-02-15"
"5998250352244";"5224";"elérhető";"2022-02-28"
"5998250352251";"5225";"elérhető";"2022-02-28"
"5998250352268";"5226";"elérhető";"2022-02-09"
"5998250352275";"5227";"elérhető";"2022-02-09"
"5998250352282";"5228";"elérhető";"2022-02-09"
"5998250352299";"5229";"elérhető";"2022-02-09"
"5998250352305";"5230";"elérhető";""
"5998250352336";"5233";"elérhető";""
"5998250352374";"5237";"elérhető";"2022-03-14"
"5998250352381";"5238";"elérhető";"2022-03-14"
"5998250352398";"5239";"elérhető";"2022-02-25"
"5998250352404";"5240";"elérhető";"2022-02-25"
"5998250352411";"5241";"elérhető";"2022-02-25"
"5998250352428";"5242";"elérhető";"2022-02-25"
"5998250352435";"5243";"elérhető";"2022-02-25"
"5998250352442";"5244";"elérhető";"2022-02-25"
"5998250352459";"5245";"elérhető";"2022-02-25"
"5998250352466";"5246";"elérhető";"2022-02-25"
"5998250352473";"5247";"elérhető";"2022-02-25"
"5998250352480";"5248";"elérhető";"2022-05-20"
"5998250352497";"5249";"elérhető";"2022-05-20"
"5998250352503";"5250";"elérhető";"2022-02-15"
"5998250352510";"5251";"elérhető";""
"5998250352527";"5252";"elérhető";"2022-05-20"
"5998250352534";"5253";"elérhető";"2022-05-20"
"5998250352633";"5263";"elérhető";""
"5998250352770";"5277";"elérhető";""
"5998250352787";"5278";"elérhető";""
"5998250352794";"5279";"elérhető";"2022-05-20"
"5998250352817";"5281";"elérhető";"2022-05-20"
"5998250352824";"5282";"elérhető";"2022-05-20"
"5998250352831";"5283";"elérhető";"2022-05-20"
"5998250352848";"5284";"elérhető";"2022-05-20"
"5998250352855";"5285";"elérhető";""
"5998250352862";"5286";"elérhető";""
"5998250352879";"5287";"elérhető";""
"5998250352886";"5288";"elérhető";""
"5998250352893";"5289";"elérhető";"2022-06-20"
"5998250352909";"5290";"elérhető";""
"5998250352992";"5299";"elérhető";"2022-02-21"
"5998250353005";"5300";"elérhető";"2022-02-21"
"5998250353012";"5301";"elérhető";"2022-02-21"
"5998250353029";"5302";"elérhető";"2022-02-21"
"5998250353036";"5303";"elérhető";"2022-05-20"
"5998250353043";"5304";"elérhető";"2022-02-21"
"5998250353050";"5305";"elérhető";"2022-05-20"
"5998250353159";"5315";"elérhető";"2022-02-21"
"5998250353166";"5316";"elérhető";"2022-02-21"
"5998250353173";"5317";"elérhető";"2022-02-21"
"5998250353180";"5318";"elérhető";"2022-03-07"
"5998250353197";"5319";"elérhető";""
"5998250353203";"5320";"elérhető";""
"5998250353210";"5321";"elérhető";""
"5998250353227";"5322";"nem elérhető";"2022-02-21"
"5998250353234";"5323";"nem elérhető";"2022-02-21"
"5998250353241";"5324";"elérhető";"2022-02-21"
"5998250353258";"5325";"nem elérhető";"2022-02-21"
"5998250353265";"5326";"nem elérhető";"2022-06-20"
"5998250353272";"5327";"elérhető";""
"5998250353289";"5328";"elérhető";"2022-06-20"
"5998250353296";"5329";"elérhető";""
"5998250353326";"5332";"elérhető";"2022-05-20"
"5998250353333";"5333";"elérhető";"2022-03-07"
"5998250353340";"5334";"elérhető";""
"5998250353357";"5335";"nem elérhető";"2022-05-20"
"5998250353364";"5336";"elérhető";"2022-06-20"
"5998250353371";"5337";"elérhető";"2022-06-20"
"5998250353388";"5338";"elérhető";"2022-05-20"
"5998250353395";"5339";"elérhető";"2022-06-20"
"5998250353401";"5340";"elérhető";"2022-06-20"
"5998250353418";"5341";"nem elérhető";"2022-02-21"
"5998250353425";"5342";"nem elérhető";"2022-02-21"
"5998250353432";"5343";"nem elérhető";"2022-03-07"
"5998250353449";"5344";"elérhető";"2022-02-21"
"5998250353456";"5345";"elérhető";""
"5998250353463";"5346";"elérhető";"2022-02-21"
"5998250353470";"5347";"elérhető";"2022-02-21"
"5998250353487";"5348";"elérhető";"2022-03-07"
"5998250353494";"5349";"elérhető";"2022-02-21"
"5998250353517";"5351";"elérhető";"2022-06-20"
"5998250353524";"5352";"elérhető";"2022-05-20"
"5998250353531";"5353";"elérhető";""
"5998250353548";"5354";"elérhető";"2022-02-21"
"5998250353555";"5355";"elérhető";"2022-02-21"
"5998250353562";"5356";"elérhető";"2022-02-21"
"5998250353579";"5357";"elérhető";"2022-02-21"
"5998250353678";"5367";"elérhető";""
"5998250353685";"5368";"elérhető";""
"5998250353692";"5369";"elérhető";""
"5998250353708";"5370";"elérhető";""
"5998250353715";"5371";"elérhető";"2022-08-25"
"5998250353722";"5372";"elérhető";"2022-08-25"
"5998250353739";"5373";"elérhető";""
"5998250353746";"5374";"elérhető";"2022-05-20"
"5998250353753";"5375";"elérhető";""
"5998250353760";"5376";"elérhető";""
"5998250353777";"5377";"elérhető";""
"5998250353784";"5378";"elérhető";""
"5998250353791";"5379";"elérhető";"2022-02-24"
"5998250353807";"5380";"elérhető";"2022-02-24"
"5998250353814";"5381";"elérhető";"2022-02-24"
"5998250353821";"5382";"elérhető";"2022-02-24"
"5998250353838";"5383";"elérhető";""
"5998250353845";"5384";"elérhető";"2022-02-24"
"5998250353852";"5385";"elérhető";""
"5998250353869";"5386";"elérhető";""
"5998250353876";"5387";"elérhető";""
"5998250353883";"5388";"elérhető";""
"5998250353890";"5389";"elérhető";""
"5998250353906";"5390";"elérhető";""
"5998250353913";"5391";"nem elérhető";""
"5998250353920";"5392";"elérhető";""
"5998250353937";"5393";"elérhető";""
"5998250353944";"5394";"nem elérhető";"2022-02-28"
"5998250353951";"5395";"nem elérhető";"2022-02-28"
"5998250353968";"5396";"elérhető";""
"5998250353975";"5397";"elérhető";"2022-02-21"
"5998250353982";"5398";"elérhető";"2022-02-21"
"5998250353999";"5399";"elérhető";"2022-02-21"
"5998250354002";"5400";"elérhető";"2022-02-21"
"5998250354019";"5401";"elérhető";""
"5998250354071";"5407";"elérhető";""
"5998250354095";"5409";"elérhető";"2022-07-20"
"5998250354101";"5410";"elérhető";"2022-07-20"
"5998250354118";"5411";"elérhető";""
"5998250354170";"5417";"elérhető";""
"5998250354217";"5421";"elérhető";""
"5998250354279";"5427";"elérhető";""
"5998250354293";"5429";"elérhető";""
"5998250354309";"5430";"elérhető";"2022-04-20"
"5998250354354";"5435";"nem elérhető";"2022-03-03"
"5998250354361";"5436";"nem elérhető";"2022-03-03"
"5998250354378";"5437";"elérhető";""
"5998250354385";"5438";"elérhető";""
"5998250354392";"5439";"elérhető";""
"5998250354408";"5440";"elérhető";""
"5998250354453";"5445";"elérhető";"2022-03-03"
"5998250354460";"5446";"elérhető";"2022-03-03"
"5998250354477";"5447";"elérhető";"2022-03-16"
"5998250354484";"5448";"elérhető";""
"5998250354491";"5449";"elérhető";"2022-06-20"
"5998250354507";"5450";"elérhető";""
"5998250354552";"5455";"elérhető";""
"5998250354569";"5456";"elérhető";""
"5998250354576";"5457";"elérhető";""
"5998250354583";"5458";"elérhető";""
"5998250354590";"5459";"elérhető";""
"5998250354606";"5460";"elérhető";""
"5998250354699";"5469";"elérhető";"2022-08-25"
"5998250354705";"5470";"elérhető";"2022-08-25"
"5998250354798";"5479";"elérhető";""
"5998250354804";"5480";"elérhető";""
"5998250354897";"5489";"elérhető";"2022-02-21"
"5998250354903";"5490";"elérhető";"2022-02-21"
"5998250354910";"5491";"elérhető";"2022-07-20"
"5998250354927";"5492";"elérhető";"2022-07-20"
"5998250354934";"5493";"nem elérhető";""
"5998250354941";"5494";"nem elérhető";""
"5998250354958";"5495";"nem elérhető";""
"5998250354965";"5496";"nem elérhető";""
"5998250354972";"5497";"elérhető";"2022-05-20"
"5998250354989";"5498";"elérhető";"2022-05-20"
"5998250354996";"5499";"elérhető";""
"5998250355009";"5500";"elérhető";""
"5998250355092";"5509";"elérhető";""
"5998250355108";"5510";"elérhető";""
"5998250355320";"5532";"elérhető";"2022-02-21"
"5998250355337";"5533";"elérhető";"2022-02-21"
"5998250355344";"5534";"elérhető";"2022-02-21"
"5998250355382";"5538";"nem elérhető";""
"5998250355399";"5539";"elérhető";"2022-08-25"
"5998250355405";"5540";"elérhető";""
"5998250355467";"5546";"elérhető";"2022-02-21"
"5998250355474";"5547";"elérhető";"2022-02-21"
"5998250355481";"5548";"elérhető";"2022-05-20"
"5998250355498";"5549";"elérhető";"2022-02-21"
"5998250355504";"5550";"elérhető";"2022-06-20"
"5998250355511";"5551";"elérhető";"2022-06-20"
"5998250355528";"5552";"elérhető";"2022-06-20"
"5998250355535";"5553";"elérhető";"2022-06-20"
"5998250355559";"5555";"elérhető";"2022-02-21"
"5998250355566";"5556";"elérhető";"2022-02-21"
"5998250355573";"5557";"elérhető";"2022-03-07"
"5998250355580";"5558";"elérhető";""
"5998250355597";"5559";"nem elérhető";"2022-03-07"
"5998250355603";"5560";"elérhető";""
"5998250355610";"5561";"elérhető";""
"5998250355627";"5562";"elérhető";"2022-05-20"
"5998250355634";"5563";"nem elérhető";""
"5998250355641";"5564";"nem elérhető";"2022-03-07"
"5998250355658";"5565";"nem elérhető";"2022-03-07"
"5998250355665";"5566";"nem elérhető";"2022-03-07"
"5998250355672";"5567";"nem elérhető";"2022-03-07"
"5998250355689";"5568";"elérhető";"2022-02-21"
"5998250355696";"5569";"elérhető";"2022-02-15"
"5998250355702";"5570";"nem elérhető";"2022-02-15"
"5998250355719";"5571";"elérhető";"2022-08-25"
"5998250355726";"5572";"elérhető";""
"5998250355733";"5573";"elérhető";""
"5998250355740";"5574";"elérhető";""
"5998250355757";"5575";"elérhető";""
"5998250355764";"5576";"elérhető";"2022-02-15"
"5998250355771";"5577";"elérhető";"2022-02-15"
"5998250355788";"5578";"elérhető";"2022-08-25"
"5998250355795";"5579";"elérhető";"2022-02-15"
"5998250355801";"5580";"elérhető";""
"5998250355818";"5581";"elérhető";""
"5998250355825";"5582";"elérhető";""
"5998250355832";"5583";"elérhető";""
"5998250355849";"5584";"elérhető";"2022-02-21"
"5998250355856";"5585";"elérhető";"2022-02-21"
"5998250355863";"5586";"elérhető";"2022-02-21"
"5998250355870";"5587";"elérhető";"2022-02-15"
"5998250355887";"5588";"elérhető";""
"5998250355894";"5589";"elérhető";""
"5998250355900";"5590";"elérhető";""
"5998250355917";"5591";"elérhető";""
"5998250355924";"5592";"elérhető";"2022-04-20"
"5998250355931";"5593";"elérhető";"2022-04-20"
"5998250355948";"5594";"elérhető";"2022-04-20"
"5998250355955";"5595";"elérhető";"2022-04-20"
"5998250355962";"5596";"elérhető";""
"5998250355979";"5597";"elérhető";""
"5998250355986";"5598";"elérhető";""
"5998250355993";"5599";"nem elérhető";"2022-04-07"
"5998250356006";"5600";"elérhető";""
"5998250356013";"5601";"elérhető";"2022-03-14"
"5998250356020";"5602";"elérhető";""
"5998250356037";"5603";"elérhető";""
"5998250356044";"5604";"elérhető";""
"5998250356051";"5605";"elérhető";""
"5998250356068";"5606";"elérhető";""
"5998250356075";"5607";"elérhető";""
"5998250356082";"5608";"elérhető";""
"5998250356099";"5609";"elérhető";"2022-04-20"
"5998250356105";"5610";"elérhető";"2022-04-20"
"5998250356112";"5611";"elérhető";"2022-04-20"
"5998250356129";"5612";"elérhető";"2022-04-20"
"5998250356136";"5613";"elérhető";"2022-02-21"
"5998250356143";"5614";"elérhető";"2022-02-28"
"5998250356150";"5615";"elérhető";"2022-08-25"
"5998250356167";"5616";"elérhető";"2022-06-20"
"5998250356181";"5618";"nem elérhető";""
"5998250356198";"5619";"elérhető";""
"5998250356204";"5620";"elérhető";""
"5998250356211";"5621";"elérhető";""
"5998250356228";"5622";"elérhető";""
"5998250356235";"5623";"elérhető";""
"5998250356242";"5624";"elérhető";""
"5998250356259";"5625";"elérhető";""
"5998250356266";"5626";"elérhető";""
"5998250356273";"5627";"elérhető";""
"5998250356280";"5628";"elérhető";""
"5998250356297";"5629";"elérhető";""
"5998250356303";"5630";"elérhető";""
"5998250356310";"5631";"elérhető";"2022-03-07"
"5998250356327";"5632";"elérhető";"2022-03-07"
"5998250356334";"5633";"elérhető";"2022-05-20"
"5998250356341";"5634";"nem elérhető";"2022-03-07"
"5998250356358";"5635";"elérhető";""
"5998250356365";"5636";"elérhető";""
"5998250356372";"5637";"elérhető";""
"5998250356389";"5638";"elérhető";""
"5998250356396";"5639";"elérhető";""
"5998250356402";"5640";"elérhető";""
"5998250356419";"5641";"elérhető";""
"5998250356426";"5642";"elérhető";""
"5998250356433";"5643";"elérhető";""
"5998250356440";"5644";"nem elérhető";""
"5998250356457";"5645";"elérhető";""
"5998250356464";"5646";"elérhető";""
"5998250356471";"5647";"elérhető";""
"5998250356488";"5648";"elérhető";""
"5998250356495";"5649";"elérhető";""
"5998250356501";"5650";"elérhető";""
"5998250356518";"5651";"elérhető";""
"5998250356525";"5652";"elérhető";""
"5998250356532";"5653";"elérhető";""
"5998250356549";"5654";"elérhető";""
"5998250356563";"5656";"elérhető";""
"5998250356570";"5657";"elérhető";""
"5998250356587";"5658";"elérhető";""
"5998250356594";"5659";"elérhető";""
"5998250356600";"5660";"elérhető";""
"5998250356617";"5661";"elérhető";"2022-05-20"
"5998250356624";"5662";"elérhető";""
"5998250356631";"5663";"elérhető";"2022-08-25"
"5998250356648";"5664";"elérhető";"2022-08-25"
"5998250356655";"5665";"elérhető";""
"5998250356662";"5666";"elérhető";""
"5998250356679";"5667";"elérhető";""
"5998250356686";"5668";"elérhető";""
"5998250356693";"5669";"elérhető";""
"5998250356709";"5670";"elérhető";""
"5998250356716";"5671";"elérhető";""
"5998250356723";"5672";"elérhető";"2022-06-20"
"5998250356730";"5673";"elérhető";"2022-08-25"
"5998250356747";"5674";"elérhető";"2022-05-20"
"5998250356754";"5675";"elérhető";""
"5998250356761";"5676";"nem elérhető";""
"5998250356778";"5677";"elérhető";""
"5998250356785";"5678";"elérhető";""
"5998250356792";"5679";"elérhető";""
"5998250356808";"5680";"elérhető";""
"5998250356815";"5681";"elérhető";""
"5998250356822";"5682";"elérhető";""
"5998250356839";"5683";"elérhető";"2022-04-20"
"5998250356846";"5684";"elérhető";"2022-04-20"
"5998250356853";"5685";"elérhető";"2022-04-20"
"5998250356860";"5686";"elérhető";"2022-06-20"
"5998250356884";"5688";"nem elérhető";""
"5998250356891";"5689";"nem elérhető";""
"5998250356907";"5690";"nem elérhető";"2022-02-21"
"5998250356914";"5691";"elérhető";"2022-07-20"
"5998250356921";"5692";"nem elérhető";"2022-03-16"
"5998250356938";"5693";"elérhető";"2022-03-16"
"5998250356945";"5694";"elérhető";"2022-03-16"
"5998250356952";"5695";"elérhető";""
"5998250356969";"5696";"elérhető";""
"5998250356976";"5697";"elérhető";""
"5998250356983";"5698";"elérhető";"2022-04-20"
"5998250356990";"5699";"elérhető";"2022-04-20"
"5998250357003";"5700";"elérhető";""
"5998250357027";"5702";"elérhető";"2022-06-20"
"5998250357034";"5703";"elérhető";""
"5998250357041";"5704";"elérhető";""
"5998250357133";"5713";"nem elérhető";"2022-04-07"
"5998250357140";"5714";"nem elérhető";"2022-04-07"
"5998250357164";"5716";"elérhető";"2022-02-21"
"5998250357171";"5717";"elérhető";"2022-02-21"
"5998250357188";"5718";"elérhető";"2022-05-20"
"5998250357195";"5719";"elérhető";"2022-02-21"
"5998250357201";"5720";"elérhető";"2022-05-20"
"5998250357218";"5721";"elérhető";"2022-02-21"
"5998250357232";"5723";"elérhető";""
"5998250357249";"5724";"elérhető";""
"5998250357256";"5725";"elérhető";""
"5998250357263";"5726";"elérhető";"2022-02-25"
"5998250357270";"5727";"elérhető";"2022-02-21"
"5998250357294";"5729";"elérhető";"2022-05-20"
"5998250357300";"5730";"nem elérhető";"2022-05-20"
"5998250357324";"5732";"elérhető";"2022-02-21"
"5998250357331";"5733";"elérhető";""
"5998250357362";"5736";"nem elérhető";""
"5998250357379";"5737";"elérhető";""
"5998250357386";"5738";"nem elérhető";""
"5998250357393";"5739";"elérhető";"2022-03-01"
"5998250357454";"5745";"elérhető";"2022-04-07"
"5998250357461";"5746";"nem elérhető";"2022-04-07"
"5998250357492";"5749";"nem elérhető";"2022-04-20"
"5998250357508";"5750";"nem elérhető";"2022-04-20"
"5998250357577";"5757";"elérhető";"2022-04-20"
"5998250357584";"5758";"elérhető";""
"5998250357591";"5759";"elérhető";""
"5998250357607";"5760";"elérhető";""
"5998250357614";"5761";"nem elérhető";""
"5998250357645";"5764";"elérhető";""
"5998250357669";"5766";"elérhető";""
"5998250357676";"5767";"elérhető";""
"5998250357683";"5768";"elérhető";""
"5998250357690";"5769";"elérhető";""
"5998250357706";"5770";"elérhető";""
"5998250357713";"5771";"elérhető";""
"5998250357720";"5772";"elérhető";"2022-03-16"
"5998250357737";"5773";"nem elérhető";""
"5998250357768";"5776";"elérhető";""
"5998250357775";"5777";"elérhető";""
"5998250357782";"5778";"elérhető";""
"5998250357799";"5779";"elérhető";""
"5998250357805";"5780";"elérhető";""
"5998250357812";"5781";"elérhető";"2022-08-25"
"5998250357829";"5782";"elérhető";""
"5998250357836";"5783";"elérhető";""
"5998250357843";"5784";"elérhető";""
"5998250357850";"5785";"elérhető";""
"5998250357867";"5786";"elérhető";"2022-06-20"
"5998250357874";"5787";"nem elérhető";"2022-04-07"
"5998250357881";"5788";"elérhető";""
"5998250357898";"5789";"elérhető";""
"5998250357904";"5790";"elérhető";""
"5998250357911";"5791";"elérhető";""
"5998250357928";"5792";"nem elérhető";""
"5998250357935";"5793";"nem elérhető";""
"5998250357942";"5794";"nem elérhető";""
"5998250357959";"5795";"elérhető";""
"5998250357966";"5796";"elérhető";""
"5998250358000";"5800";"elérhető";"2022-02-28"
"5998250358086";"5808";"elérhető";""
"5998250358093";"5809";"elérhető";"2022-02-28"
"5998250358109";"5810";"elérhető";""
"5998250358277";"5827";"elérhető";"2022-03-03"
"5998250358321";"5832";"elérhető";""
"5998250358499";"5849";"nem elérhető";""
"5998250358505";"5850";"elérhető";""
"5998250358598";"5859";"elérhető";""
"5998250358871";"5887";"elérhető";""
"5998250358895";"5889";"elérhető";"2022-02-23"
"5998250358901";"5890";"elérhető";"2022-02-23"
"5998250358918";"5891";"elérhető";"2022-02-23"
"5998250358925";"5892";"elérhető";""
"5998250358932";"5893";"elérhető";""
"5998250358956";"5895";"elérhető";"2022-02-21"
"5998250358963";"5896";"elérhető";"2022-08-25"
"5998250358970";"5897";"elérhető";"2022-02-21"
"5998250359007";"5900";"nem elérhető";""
"5998250359021";"5902";"elérhető";"2022-06-20"
"5998250359038";"5903";"elérhető";"2022-02-21"
"5998250359045";"5904";"elérhető";"2022-02-21"
"5998250359052";"5905";"elérhető";"2022-02-21"
"5998250359069";"5906";"nem elérhető";""
"5998250359083";"5908";"nem elérhető";""
"5998250359090";"5909";"nem elérhető";""
"5998250359106";"5910";"nem elérhető";""
"5998250359113";"5911";"elérhető";""
"5998250359120";"5912";"elérhető";""
"5998250359137";"5913";"nem elérhető";""
"5998250359144";"5914";"elérhető";""
"5998250359151";"5915";"nem elérhető";""
"5998250359168";"5916";"nem elérhető";"2022-03-16"
"5998250359175";"5917";"elérhető";""
"5998250359182";"5918";"elérhető";""
"5998250359199";"5919";"elérhető";""
"5998250359212";"5921";"nem elérhető";""
"5998250359229";"5922";"nem elérhető";""
"5998250359243";"5924";"elérhető";""
"5998250359281";"5928";"nem elérhető";""
"5998250359298";"5929";"elérhető";""
"5998250359304";"5930";"nem elérhető";""
"5998250359328";"5932";"nem elérhető";""
"5998250359335";"5933";"nem elérhető";""
"5998250359342";"5934";"nem elérhető";""
"5998250359359";"5935";"nem elérhető";""
"5998250359366";"5936";"nem elérhető";""
"5998250359380";"5938";"nem elérhető";""
"5998250359397";"5939";"nem elérhető";"2022-04-20"
"5998250359403";"5940";"nem elérhető";"2022-04-20"
"5998250359410";"5941";"nem elérhető";"2022-07-20"
"5998250359427";"5942";"nem elérhető";"2022-04-20"
"5998250359434";"5943";"elérhető";"2022-03-07"
"5998250359441";"5944";"elérhető";"2022-05-20"
"5998250359458";"5945";"elérhető";"2022-03-07"
"5998250359465";"5946";"elérhető";"2022-06-20"
"5998250359472";"5947";"elérhető";"2022-03-07"
"5998250359489";"5948";"elérhető";""
"5998250359496";"5949";"elérhető";"2022-06-20"
"5998250359557";"5955";"elérhető";""
"5998250359564";"5956";"elérhető";""
"5998250359571";"5957";"elérhető";""
"5998250359588";"5958";"nem elérhető";""
"5998250359595";"5959";"nem elérhető";""
"5998250359601";"5960";"nem elérhető";""
"5998250359618";"5961";"elérhető";""
"5998250359625";"5962";"elérhető";"2022-05-20"
"5998250359632";"5963";"elérhető";"2022-02-28"
"5998250359649";"5964";"elérhető";"2022-02-28"
"5998250359656";"5965";"elérhető";""
"5998250359663";"5966";"elérhető";"2022-05-20"
"5998250359670";"5967";"elérhető";"2022-02-28"
"5998250359687";"5968";"elérhető";"2022-06-20"
"5998250359694";"5969";"elérhető";"2022-06-20"
"5998250359700";"5970";"nem elérhető";"2022-02-21"
"5998250359717";"5971";"nem elérhető";"2022-02-21"
"5998250359724";"5972";"elérhető";"2022-02-21"
"5998250359731";"5973";"elérhető";"2022-02-21"
"5998250359748";"5974";"nem elérhető";""
"5998250359755";"5975";"elérhető";"2022-05-20"
