Article;GTIN;Lifecycle;Freestock;2022-7;2022-8;2022-9
652910131;4017807473643;30;0;0;0;0
652910132;4017807473650;30;0;0;0;0
652910231;4017807473667;30;0;0;0;0
652910232;4017807473674;30;0;0;0;0
652910331;4017807473681;30;0;0;0;0
652910332;4017807473698;30;0;0;0;0
679010031;4017807476422;40;0;0;0;0
679015031;4017807476415;40;0;0;0;0
679095031;4017807476408;40;0;0;0;0
620310307;4017807487862;30;0;0;0;0
620310308;4017807487893;30;0;0;0;0
620310331;4017807487879;30;0;0;0;0
620310332;4017807487886;30;0;0;0;0
620510307;4017807488586;30;0;0;0;0
620510331;4017807488579;30;0;0;0;0
620510332;4017807488562;30;0;0;0;0
209500167;4017807488906;30;0;0;0;0
622610531;4017807488821;30;0;0;0;0
622610532;4017807488838;30;0;0;0;0
671210131;4017807489835;30;0;0;0;0
671210132;4017807489842;30;0;0;0;0
671290131;4017807489859;30;0;0;0;0
671290132;4017807489866;30;0;0;0;0
222960131;4017807491234;30;0;0;0;0
222960142;4017807491258;30;0;0;0;0
222960231;4017807491319;30;0;0;0;0
222960242;4017807491326;30;0;0;0;0
222969131;4017807491296;30;0;0;0;0
222969142;4017807491272;30;0;0;0;0
222969231;4017807491357;30;0;0;0;0
222969242;4017807491371;30;0;0;0;0
251060131;4017807491395;30;0;0;0;0
206060142;4017807490480;30;0;0;0;0
221460142;4017807490473;30;0;0;0;0
212400204;4017807490510;30;0;0;0;0
612400504;4017807490619;30;0;0;0;0
251060142;4017807491401;30;0;0;0;0
251160131;4017807491432;35;0;0;0;0
251160142;4017807491456;35;0;0;0;0
602100130;4017807491500;30;0;0;0;0
204160131;4017807492408;30;0;0;0;0
204169124;4017807492446;30;0;0;0;0
204169131;4017807492422;30;0;0;0;0
204169142;4017807492460;30;0;0;0;0
226360142;4017807492347;30;0;0;0;0
226369142;4017807492354;30;0;0;0;0
201860130;4017807492859;30;0;0;0;0
207269124;4017807492613;30;0;0;0;0
207269131;4017807492620;30;0;0;0;0
207269142;4017807492637;30;0;0;0;0
207360142;4017807492675;30;0;0;0;0
209660130;4017807492798;30;0;0;0;0
222860142;4017807492590;30;0;0;0;0
273360142;4017807492750;30;0;0;0;0
622610489;4017807497786;30;0;0;0;0
622610589;4017807497861;30;0;0;0;0
601900467;4017807502596;30;0;0;0;0
224810131;4017807502749;30;0;0;0;0
224810132;4017807502756;30;0;0;0;0
224810167;4017807502763;30;0;0;0;0
224819131;4017807502770;30;0;0;0;0
224819132;4017807502787;30;0;0;0;0
224819167;4017807502794;30;0;0;0;0
601200101;4017807502664;30;0;0;0;0
672310207;4017807503371;30;0;0;0;0
672310231;4017807503333;30;0;0;0;0
672310232;4017807503357;30;0;0;0;0
672810202;4017807503166;30;0;0;0;0
672819202;4017807503173;25;0;0;0;0
670710507;4017807503470;25;0;0;0;0
670710532;4017807503456;25;0;0;0;0
670810607;4017807503531;25;0;0;0;0
670810632;4017807503524;25;0;0;0;0
606900132;4017807504170;30;0;0;0;0
621910301;4017807503975;30;0;0;0;0
621910302;4017807503999;30;0;0;0;0
621910317;4017807504019;30;0;0;0;0
621910501;4017807504026;30;0;0;0;0
621910502;4017807504033;30;0;0;0;0
621910517;4017807504064;30;0;0;0;0
628410507;4017807504071;30;0;0;0;0
628410532;4017807504040;30;0;0;0;0
652310132;4017807504095;30;0;0;0;0
652410132;4017807504101;30;0;0;0;0
652510132;4017807504132;30;0;0;0;0
652610132;4017807504156;30;0;0;0;0
672110542;4017807503951;30;0;0;0;0
601000324;4017807504699;30;0;0;0;0
612300236;4017807504637;30;0;0;0;0
626210107;4017807505191;25;0;0;0;0
626210131;4017807505177;30;0;0;0;0
626210132;4017807505184;30;0;0;0;0
603900211;4017807505603;30;0;0;0;0
603900311;4017807505627;30;0;0;0;0
603900511;4017807505634;30;0;0;0;0
626410530;4017807505429;25;0;0;0;0
626610207;4017807505481;30;0;0;0;0
626610232;4017807505498;30;0;0;0;0
626710531;4017807505719;25;0;0;0;0
626710532;4017807505726;25;0;0;0;0
626710587;4017807505733;25;0;0;0;0
673810306;4017807505689;30;0;0;0;0
673810332;4017807505702;30;0;0;0;0
76820280;4017807505832;25;0;0;0;0
210860142;4017807506129;30;0;0;0;0
210869142;4017807506143;30;0;0;0;0
211060142;4017807506174;30;0;0;0;0
211069142;4017807506198;30;0;0;0;0
76921031;4017807505962;25;0;0;0;0
76921032;4017807505979;25;0;0;0;0
76921087;4017807505986;25;0;0;0;0
76921531;4017807505993;25;0;0;0;0
76921532;4017807506006;25;0;0;0;0
76921587;4017807506013;25;0;0;0;0
202000132;4017807506372;30;0;0;0;0
623410207;4017807506235;30;0;0;0;0
623410231;4017807506242;30;0;0;0;0
623410232;4017807506259;30;0;0;0;0
623419207;4017807506266;30;0;0;0;0
623419231;4017807506273;30;0;0;0;0
623419232;4017807506280;30;0;0;0;0
625815031;4017807506457;30;0;0;0;0
626910307;4017807506587;25;0;0;0;0
626910332;4017807506594;25;0;0;0;0
626919307;4017807506600;25;0;0;0;0
626919332;4017807506617;25;0;0;0;0
203000230;4017807507041;30;0;0;0;0
284071206;4017807507638;30;0;0;0;0
284071232;4017807507645;30;0;0;0;0
284074206;4017807507676;30;0;0;0;0
284074232;4017807507683;30;0;0;0;0
284077906;4017807507652;30;0;0;0;0
284077932;4017807507669;30;0;0;0;0
284114006;4017807507591;30;0;0;0;0
284114032;4017807507607;30;0;0;0;0
284116006;4017807507614;30;0;0;0;0
284116032;4017807507621;30;0;0;0;0
283110132;4017807508000;30;0;0;0;0
283110232;4017807508024;30;0;0;0;0
283270132;4017807508116;30;0;0;0;0
283270232;4017807508123;30;0;0;0;0
283270332;4017807508154;30;0;0;0;0
283770106;4017807508079;30;0;0;0;0
283770132;4017807508086;30;0;0;0;0
283779106;4017807508093;30;0;0;0;0
283779132;4017807508109;30;0;0;0;0
283916006;4017807507904;30;0;0;0;0
283916032;4017807507911;30;0;0;0;0
283919006;4017807507928;25;0;0;0;0
283919032;4017807507935;30;0;0;0;0
6801011-32;4017807507690;30;0;0;0;0
686014000;4017807507744;30;0;0;0;0
686014001;4017807507720;30;0;0;0;0
686412406;4017807507805;25;0;0;0;0
686512406;4017807507829;25;0;0;0;0
689214032;4017807507768;25;0;0;0;0
689314032;4017807507782;25;0;0;0;0
283400106;4017807508246;30;0;0;0;0
283400132;4017807508253;30;0;0;0;0
659011806;4017807508413;30;0;0;0;0
659011832;4017807508406;30;0;0;0;0
680213500;4017807508475;30;0;0;0;0
680214800;4017807508482;30;0;0;0;0
680310106;4017807508437;30;0;0;0;0
680310132;4017807508444;30;0;0;0;0
680319106;4017807508451;30;0;0;0;0
680319132;4017807508468;30;0;0;0;0
680810306;4017807508505;30;0;0;0;0
680810332;4017807508512;30;0;0;0;0
680819306;4017807508529;30;0;0;0;0
680819332;4017807508536;30;0;0;0;0
271170211;4017807508680;30;0;0;0;0
606903062;4017807517644;30;0;0;0;0
606905062;4017807517668;30;0;0;0;0
204260224;4017807519006;25;0;0;0;0
204260231;4017807518986;25;0;0;0;0
204269224;4017807519044;25;0;0;0;0
204269231;4017807519020;25;0;0;0;0
212200100;4017807522013;25;0;0;0;0
212700204;4017807522143;20;0;0;0;0
212700207;4017807522136;20;0;0;0;0
612200100;4017807522037;25;0;0;0;0
612200200;4017807522051;25;0;0;0;0
676240306;4017807524871;25;0;0;0;0
676240331;4017807524901;25;0;0;0;0
676240406;4017807524925;25;0;0;0;0
676240431;4017807524949;25;0;0;0;0
3590010-01;4017807062496;30;0;0;0;0
301400101;4017807195422;30;0;0;0;0
301400112;4017807195446;40;0;0;0;0
301400115;4017807195453;40;0;0;0;0
301400124;4017807195651;40;0;0;0;0
301700107;4017807196009;30;0;0;0;0
301700108;4017807196016;30;0;0;0;0
304000106;4017807216448;40;0;0;0;0
307800100;4017807189155;30;0;0;0;0
307804100;4017807190083;30;0;0;0;0
3407011-07;4017807103724;30;0;0;0;0
3490400-00;4017807062465;30;0;0;0;0
3491400-00;4017807081541;30;0;0;0;0
3751031-07;4017807137729;30;0;0;0;0
3751031-24;4017807182255;40;0;0;0;0
3751041-07;4017807137736;30;0;0;0;0
3751051-07;4017807169027;30;0;0;0;0
308400206;4017807240191;40;0;0;0;0
304100100;4017807247411;30;0;0;0;0
304100106;4017807247404;30;0;0;0;0
328210406;4017807256352;40;0;0;0;0
324810407;4017807257649;30;0;0;0;0
324810428;4017807257854;40;0;0;0;0
300500107;4017807262421;40;0;0;0;0
300500109;4017807262438;40;0;0;0;0
301800107;4017807262537;40;0;0;0;0
300500104;4017807267112;30;0;0;0;0
377310307;4017807274622;40;0;0;0;0
304800142;4017807277944;30;0;0;0;0
304900142;4017807277968;40;0;0;0;0
306500107;4017807280975;40;0;0;0;0
376410402;4017807280906;40;0;0;0;0
371010307;4017807281750;30;0;0;0;0
371010308;4017807281767;30;0;0;0;0
371010407;4017807281781;30;0;0;0;0
371010408;4017807281798;30;0;0;0;0
376013606;4017807282085;40;0;0;0;0
379090505;4017807282245;40;0;0;0;0
371510407;4017807285017;40;0;0;0;0
304500104;4017807286151;30;0;0;0;0
304500161;4017807286168;30;0;0;0;0
304500162;4017807286175;30;0;0;0;0
303700104;4017807286601;30;0;0;0;0
303700161;4017807286618;30;0;0;0;0
303700162;4017807286625;30;0;0;0;0
305200179;4017807281064;40;0;0;0;0
305200189;4017807281071;40;0;0;0;0
305200379;4017807287066;40;0;0;0;0
305200389;4017807287073;30;0;0;0;0
305290179;4017807287042;40;0;0;0;0
315200109;4017807288001;30;0;0;0;0
315200179;4017807287998;30;0;0;0;0
315200189;4017807288018;40;0;0;0;0
303300101;4017807288292;30;0;0;0;0
303300102;4017807288308;30;0;0;0;0
374210406;4017807288391;40;0;0;0;0
308000132;4017807288827;30;0;0;0;0
377690105;4017807296280;40;0;0;0;0
302900102;4017807292497;30;0;0;0;0
300700102;4017807298666;30;0;0;0;0
300900101;4017807298673;30;0;0;0;0
300900102;4017807298680;30;0;0;0;0
301200101;4017807502626;30;0;0;0;0
301900107;4017807299311;40;0;0;0;0
372910106;4017807299267;40;0;0;0;0
305200101;4017807301182;40;0;0;0;0
315300106;4017807301212;30;0;0;0;0
315390106;4017807301205;30;0;0;0;0
323310306;4017807407372;40;0;0;0;0
378010307;4017807391152;40;0;0;0;0
378010407;4017807391176;40;0;0;0;0
315200131;4017807306118;35;0;0;0;0
305700179;4017807329148;40;0;0;0;0
305100161;4017807330533;40;0;0;0;0
305100162;4017807330540;40;0;0;0;0
305900130;4017807330809;30;0;0;0;0
320910101;4017807330823;40;0;0;0;0
370910606;4017807330670;40;0;0;0;0
309900631;4017807330946;30;0;0;0;0
309900632;4017807330953;30;0;0;0;0
305400401;4017807336948;30;0;0;0;0
305400411;4017807336955;30;0;0;0;0
305400479;4017807336962;30;0;0;0;0
305400489;4017807336979;30;0;0;0;0
320910111;4017807337181;40;0;0;0;0
378310106;4017807336788;40;0;0;0;0
306100131;4017807355772;40;0;0;0;0
306100132;4017807355789;40;0;0;0;0
110600331;4017807343656;30;0;0;0;0
110600378;4017807343663;30;0;0;0;0
110600531;4017807343670;30;0;0;0;0
110600578;4017807343687;30;0;0;0;0
301600106;4017807343816;40;0;0;0;0
301690106;4017807349184;40;0;0;0;0
301690107;4017807349191;40;0;0;0;0
305900126;4017807330816;30;0;0;0;0
307290101;4017807343748;30;0;0;0;0
307500179;4017807382884;40;0;0;0;0
310900111;4017807349160;30;0;0;0;0
310630332;4017807435696;30;0;0;0;0
302000308;4017807436112;30;0;0;0;0
110700328;4017807354140;30;0;0;0;0
110700528;4017807354164;30;0;0;0;0
110700561;4017807354171;40;0;0;0;0
309300301;4017807354058;40;0;0;0;0
309300302;4017807354102;30;0;0;0;0
101600506;4017807430165;30;0;0;0;0
101600806;4017807430172;30;0;0;0;0
306700602;4017807373912;30;0;0;0;0
308700179;4017807385366;40;0;0;0;0
308700189;4017807385373;30;0;0;0;0
308700279;4017807385380;40;0;0;0;0
308700289;4017807385397;30;0;0;0;0
306190132;4017807355819;40;0;0;0;0
307000188;4017807356090;30;0;0;0;0
307000688;4017807356106;30;0;0;0;0
310100161;4017807356014;40;0;0;0;0
310100162;4017807356021;30;0;0;0;0
310100561;4017807356038;40;0;0;0;0
310100562;4017807356045;30;0;0;0;0
379190707;4017807362831;30;0;0;0;0
306700632;4017807364392;30;0;0;0;0
302500301;4017807364934;30;0;0;0;0
304400201;4017807364989;30;0;0;0;0
311210506;4017807367768;30;0;0;0;0
311210606;4017807367775;30;0;0;0;0
325510407;4017807367973;30;0;0;0;0
325510507;4017807367980;30;0;0;0;0
110300428;4017807369151;30;0;0;0;0
379890307;4017807372984;40;0;0;0;0
372610331;4017807377460;40;0;0;0;0
308600706;4017807378306;30;0;0;0;0
308300307;4017807510638;25;0;0;0;0
308300308;4017807510645;25;0;0;0;0
102000403;4017807387919;30;0;0;0;0
102000405;4017807387926;30;0;0;0;0
118800632;4017807387865;40;0;0;0;0
309800431;4017807387681;30;0;0;0;0
309800432;4017807387698;30;0;0;0;0
325610305;4017807388022;30;0;0;0;0
300800432;4017807388558;40;0;0;0;0
301500407;4017807388886;40;0;0;0;0
358210107;4017807389784;40;0;0;0;0
358210131;4017807389791;40;0;0;0;0
305400441;4017807391022;30;0;0;0;0
371610307;4017807391275;40;0;0;0;0
371610331;4017807391282;40;0;0;0;0
371690307;4017807391251;40;0;0;0;0
371690331;4017807391268;40;0;0;0;0
378010308;4017807391169;40;0;0;0;0
378010408;4017807391183;40;0;0;0;0
308200179;4017807392517;30;0;0;0;0
301300142;4017807390322;30;0;0;0;0
301300342;4017807390346;30;0;0;0;0
301300442;4017807390353;30;0;0;0;0
310100107;4017807395259;40;0;0;0;0
310100108;4017807395266;40;0;0;0;0
BA10100324;4017807504675;30;0;0;0;0
301200300;4017807398649;30;0;0;0;0
303201532;4017807399509;40;0;0;0;0
306700732;4017807399905;30;0;0;0;0
327210332;4017807504194;30;0;0;0;0
300400200;4017807400915;40;0;0;0;0
308900331;4017807405224;30;0;0;0;0
304300132;4017807467499;30;0;0;0;0
307400331;4017807408010;30;0;0;0;0
310100104;4017807408607;30;0;0;0;0
310100204;4017807408591;30;0;0;0;0
312400101;4017807408713;30;0;0;0;0
312400107;4017807408737;30;0;0;0;0
312400124;4017807408744;40;0;0;0;0
312400132;4017807408720;30;0;0;0;0
312400401;4017807408751;30;0;0;0;0
312400407;4017807408775;30;0;0;0;0
312400424;4017807408782;40;0;0;0;0
312400432;4017807408768;30;0;0;0;0
323310332;4017807412239;40;0;0;0;0
323390332;4017807412222;40;0;0;0;0
310100106;4017807412536;40;0;0;0;0
302000342;4017807433067;30;0;0;0;0
305470131;4017807412970;40;0;0;0;0
305470132;4017807412987;40;0;0;0;0
305170107;4017807414424;40;0;0;0;0
305270107;4017807414448;40;0;0;0;0
305270131;4017807414455;40;0;0;0;0
303500331;4017807422061;30;0;0;0;0
303500332;4017807422078;30;0;0;0;0
325010105;4017807422627;30;0;0;0;0
325010132;4017807422634;30;0;0;0;0
307601006;4017807423198;40;0;0;0;0
309400317;4017807423723;30;0;0;0;0
329010107;4017807423396;40;0;0;0;0
329010132;4017807423402;40;0;0;0;0
322610231;4017807424317;40;0;0;0;0
322610232;4017807424324;30;0;0;0;0
322610431;4017807424294;30;0;0;0;0
322610432;4017807424300;30;0;0;0;0
303400167;4017807425376;30;0;0;0;0
303400367;4017807425383;30;0;0;0;0
308900231;4017807425550;40;0;0;0;0
308900242;4017807425574;40;0;0;0;0
308900342;4017807425451;30;0;0;0;0
308900631;4017807425581;30;0;0;0;0
308900642;4017807425604;30;0;0;0;0
307601206;4017807426861;30;0;0;0;0
310600132;4017807427264;30;0;0;0;0
310600432;4017807427288;30;0;0;0;0
321710107;4017807430486;30;0;0;0;0
321710142;4017807430493;30;0;0;0;0
301000167;4017807478143;40;0;0;0;0
301000367;4017807478167;30;0;0;0;0
375310508;4017807481839;30;0;0;0;0
305500467;4017807441093;30;0;0;0;0
371310105;4017807445336;30;0;0;0;0
371310142;4017807445343;30;0;0;0;0
305300488;4017807445237;30;0;0;0;0
301760124;4017807447309;30;0;0;0;0
301760142;4017807447323;30;0;0;0;0
301760186;4017807447354;40;0;0;0;0
302100130;4017807451252;30;0;0;0;0
302100430;4017807451269;30;0;0;0;0
308100567;4017807451221;30;0;0;0;0
323710130;4017807451191;30;0;0;0;0
371310131;4017807451801;30;0;0;0;0
321910207;4017807453560;30;0;0;0;0
321910242;4017807453577;30;0;0;0;0
321910307;4017807453584;30;0;0;0;0
321910342;4017807453607;30;0;0;0;0
321210107;4017807454000;30;0;0;0;0
352710307;4017807453775;30;0;0;0;0
371710142;4017807456608;40;0;0;0;0
371710187;4017807456615;40;0;0;0;0
323210442;4017807460179;40;0;0;0;0
321210108;4017807461145;30;0;0;0;0
309000167;4017807473421;30;0;0;0;0
309000267;4017807466812;40;0;0;0;0
303000132;4017807476781;30;0;0;0;0
303000232;4017807468069;40;0;0;0;0
300600331;4017807467338;30;0;0;0;0
300600342;4017807467345;30;0;0;0;0
304300432;4017807467567;30;0;0;0;0
304330332;4017807467512;30;0;0;0;0
325110131;4017807467758;30;0;0;0;0
325110132;4017807467789;30;0;0;0;0
325110179;4017807467796;30;0;0;0;0
306200831;4017807477054;40;0;0;0;0
306200832;4017807467864;30;0;0;0;0
325710231;4017807468519;40;0;0;0;0
325710242;4017807468557;40;0;0;0;0
308500531;4017807468618;40;0;0;0;0
308500542;4017807468601;30;0;0;0;0
308590331;4017807468632;30;0;0;0;0
308590342;4017807468625;30;0;0;0;0
321611131;4017807468724;30;0;0;0;0
321611132;4017807468731;30;0;0;0;0
321691131;4017807468748;30;0;0;0;0
321691132;4017807468755;30;0;0;0;0
375510407;4017807469844;30;0;0;0;0
375510431;4017807469868;40;0;0;0;0
375510432;4017807469882;30;0;0;0;0
324610132;4017807470932;30;0;0;0;0
324610179;4017807470949;30;0;0;0;0
379190732;4017807471229;30;0;0;0;0
73120102;4017807471557;30;0;0;0;0
73240107;4017807471564;30;0;0;0;0
73240131;4017807471571;30;0;0;0;0
73240132;4017807471588;30;0;0;0;0
73330101;4017807471595;30;0;0;0;0
73330111;4017807471618;30;0;0;0;0
73520101;4017807471656;30;0;0;0;0
375310507;4017807472226;30;0;0;0;0
375310532;4017807472233;30;0;0;0;0
324610131;4017807472912;30;0;0;0;0
309090167;4017807473414;30;0;0;0;0
325710207;4017807473186;40;0;0;0;0
352710342;4017807473308;30;0;0;0;0
309200132;4017807473773;30;0;0;0;0
309200432;4017807473803;40;0;0;0;0
309230332;4017807473797;30;0;0;0;0
303090132;4017807476798;30;0;0;0;0
320310307;4017807487909;30;0;0;0;0
320310308;4017807487916;30;0;0;0;0
320310331;4017807487930;35;0;0;0;0
320310332;4017807487923;30;0;0;0;0
309500167;4017807488937;30;0;0;0;0
309500467;4017807488951;30;0;0;0;0
322610489;4017807497809;30;0;0;0;0
301900467;4017807502602;30;0;0;0;0
301200201;4017807502633;30;0;0;0;0
307900432;4017807502701;30;0;0;0;0
310700432;4017807502848;30;0;0;0;0
310730332;4017807502831;30;0;0;0;0
312700132;4017807502725;30;0;0;0;0
312700432;4017807502718;30;0;0;0;0
313800332;4017807502855;30;0;0;0;0
313800532;4017807502862;30;0;0;0;0
313300307;4017807503647;25;0;0;0;0
313300308;4017807503678;25;0;0;0;0
313300332;4017807503630;30;0;0;0;0
313300407;4017807503715;30;0;0;0;0
313300408;4017807503739;25;0;0;0;0
313300432;4017807503692;30;0;0;0;0
310800108;4017807503845;30;0;0;0;0
310800308;4017807503852;30;0;0;0;0
310890108;4017807503838;30;0;0;0;0
310600101;4017807504453;30;0;0;0;0
310600401;4017807504538;30;0;0;0;0
310630301;4017807504491;30;0;0;0;0
313400107;4017807504293;30;0;0;0;0
313400131;4017807504255;30;0;0;0;0
313400132;4017807504279;30;0;0;0;0
313400407;4017807504354;30;0;0;0;0
313400431;4017807504316;30;0;0;0;0
313400432;4017807504330;30;0;0;0;0
313400607;4017807504415;30;0;0;0;0
313400631;4017807504378;30;0;0;0;0
313400632;4017807504392;30;0;0;0;0
327210305;4017807504200;30;0;0;0;0
375310502;4017807504446;30;0;0;0;0
375310505;4017807504439;30;0;0;0;0
101000324;4017807504675;30;0;0;0;0
101000524;4017807504682;30;0;0;0;0
112900531;4017807504941;30;0;0;0;0
112900931;4017807504934;30;0;0;0;0
312300136;4017807504620;30;0;0;0;0
313900132;4017807505061;30;0;0;0;0
313900232;4017807505085;30;0;0;0;0
326210107;4017807505221;25;0;0;0;0
326210131;4017807505207;25;0;0;0;0
326210132;4017807505214;30;0;0;0;0
326610207;4017807505467;30;0;0;0;0
326610232;4017807505474;30;0;0;0;0
393900317;4017807505504;30;0;0;0;0
393900517;4017807505511;30;0;0;0;0
73820180;4017807505856;25;0;0;0;0
326410130;4017807505412;25;0;0;0;0
73043107;4017807505955;25;0;0;0;0
73043131;4017807505931;25;0;0;0;0
73043132;4017807505948;30;0;0;0;0
73430132;4017807506037;25;0;0;0;0
302000332;4017807506389;30;0;0;0;0
323610307;4017807506365;30;0;0;0;0
323610331;4017807506341;30;0;0;0;0
323610332;4017807506358;30;0;0;0;0
326810131;4017807506525;30;0;0;0;0
326810132;4017807506518;30;0;0;0;0
310600154;4017807507478;30;0;0;0;0
310600454;4017807507515;30;0;0;0;0
310630354;4017807507492;30;0;0;0;0
303300111;4017807508703;30;0;0;0;0
112900542;4017807509328;30;0;0;0;0
112900942;4017807509335;30;0;0;0;0
326510107;4017807510034;30;0;0;0;0
326510108;4017807510041;30;0;0;0;0
326510142;4017807510058;30;0;0;0;0
326510207;4017807510065;30;0;0;0;0
326510208;4017807510072;30;0;0;0;0
326510242;4017807510089;30;0;0;0;0
326510307;4017807510096;30;0;0;0;0
326510308;4017807510102;30;0;0;0;0
326510342;4017807510119;30;0;0;0;0
312200200;4017807522006;25;0;0;0;0
4035011-04;4017807090604;30;0;0;0;0
4035011-07;4017807090611;30;0;0;0;0
4035011-08;4017807090628;30;0;0;0;0
4200011-06;4017807105650;30;0;0;0;0
421100301;4017807194494;30;0;0;0;0
421100302;4017807194500;30;0;0;0;0
4602021-24;4017807196801;30;0;0;0;0
5027011-01;4017807017366;30;0;0;0;0
5027011-17;4017807051360;30;0;0;0;0
5027011-47;4017807124941;30;0;0;0;0
5900011-07;4017807108033;30;0;0;0;0
5901011-07;4017807108057;30;0;0;0;0
5908011-07;4017807135749;30;0;0;0;0
5914011-01;4017807150445;30;0;0;0;0
5914011-02;4017807150452;30;0;0;0;0
5914011-42;4017807150476;30;0;0;0;0
592000107;4017807166705;40;0;0;0;0
5922011-07;4017807081770;30;0;0;0;0
5925011-07;4017807094985;30;0;0;0;0
5925011-08;4017807094992;30;0;0;0;0
593900100;4017807224603;40;0;0;0;0
595500106;4017807154528;30;0;0;0;0
595500107;4017807154535;30;0;0;0;0
595500108;4017807156454;30;0;0;0;0
599000106;4017807195958;30;0;0;0;0
599000107;4017807195965;30;0;0;0;0
599000108;4017807195972;30;0;0;0;0
599000118;4017807195989;30;0;0;0;0
599000124;4017807195996;30;0;0;0;0
426410207;4017807244717;30;0;0;0;0
426410208;4017807244724;30;0;0;0;0
528310107;4017807244564;35;0;0;0;0
501100101;4017807246810;30;0;0;0;0
501100102;4017807246827;30;0;0;0;0
511100101;4017807246841;30;0;0;0;0
511100102;4017807246858;30;0;0;0;0
528210106;4017807256413;40;0;0;0;0
461100101;4017807247220;30;0;0;0;0
461100102;4017807247237;30;0;0;0;0
529990103;4017807248340;30;0;0;0;0
529990107;4017807248364;30;0;0;0;0
428210206;4017807256390;40;0;0;0;0
599600101;4017807256055;30;0;0;0;0
599600115;4017807256086;30;0;0;0;0
599600142;4017807256093;30;0;0;0;0
424810107;4017807257687;30;0;0;0;0
424810207;4017807257700;30;0;0;0;0
524810107;4017807257663;40;0;0;0;0
599600102;4017807257472;40;0;0;0;0
424810128;4017807257861;40;0;0;0;0
424810228;4017807257878;40;0;0;0;0
524810128;4017807257885;40;0;0;0;0
599600119;4017807257793;30;0;0;0;0
529310107;4017807262018;35;0;0;0;0
529690100;4017807262032;30;0;0;0;0
529690107;4017807262070;30;0;0;0;0
400500104;4017807268621;30;0;0;0;0
400500107;4017807268638;40;0;0;0;0
400500109;4017807268645;40;0;0;0;0
421910207;4017807267532;30;0;0;0;0
421910228;4017807267549;30;0;0;0;0
429110104;4017807267518;30;0;0;0;0
429110107;4017807267525;30;0;0;0;0
500500104;4017807268669;30;0;0;0;0
500500107;4017807268676;40;0;0;0;0
500500109;4017807268683;40;0;0;0;0
574090107;4017807268973;40;0;0;0;0
429910107;4017807273984;40;0;0;0;0
527810101;4017807274356;40;0;0;0;0
579790104;4017807275285;30;0;0;0;0
579790107;4017807275322;30;0;0;0;0
579790108;4017807275339;30;0;0;0;0
573910101;4017807275636;30;0;0;0;0
573910106;4017807275650;30;0;0;0;0
527920101;4017807276046;30;0;0;0;0
527920102;4017807276053;30;0;0;0;0
401100101;4017807276121;30;0;0;0;0
401100102;4017807276138;30;0;0;0;0
427511801;4017807274332;30;0;0;0;0
427511802;4017807274349;30;0;0;0;0
427511887;4017807279511;30;0;0;0;0
400400107;4017807423211;30;0;0;0;0
527290101;4017807291438;30;0;0;0;0
527290102;4017807291445;30;0;0;0;0
527410101;4017807291452;40;0;0;0;0
420490107;4017807295337;30;0;0;0;0
527410142;4017807291513;30;0;0;0;0
407700114;4017807298758;40;0;0;0;0
507700114;4017807298727;40;0;0;0;0
472910106;4017807299281;30;0;0;0;0
572910106;4017807303162;30;0;0;0;0
407800132;4017807303216;30;0;0;0;0
473190307;4017807302691;30;0;0;0;0
473190331;4017807302707;30;0;0;0;0
573190107;4017807302677;30;0;0;0;0
573190131;4017807302684;30;0;0;0;0
507800132;4017807329179;40;0;0;0;0
470910406;4017807330632;40;0;0;0;0
478310206;4017807336795;30;0;0;0;0
478310506;4017807336801;40;0;0;0;0
572410107;4017807337006;30;0;0;0;0
595400101;4017807337778;30;0;0;0;0
595400111;4017807337785;30;0;0;0;0
595400179;4017807337792;30;0;0;0;0
595400189;4017807337808;30;0;0;0;0
422710307;4017807343076;30;0;0;0;0
423510101;4017807345032;40;0;0;0;0
572410108;4017807345162;30;0;0;0;0
420490132;4017807382525;30;0;0;0;0
473190332;4017807382532;30;0;0;0;0
407500179;4017807382921;40;0;0;0;0
507500179;4017807382945;40;0;0;0;0
427890331;4017807383874;40;0;0;0;0
427890332;4017807383881;40;0;0;0;0
425360142;4017807481563;30;0;0;0;0
425369142;4017807481570;30;0;0;0;0
525360142;4017807481549;30;0;0;0;0
525369142;4017807481556;30;0;0;0;0
402000108;4017807436099;30;0;0;0;0
502000108;4017807436075;30;0;0;0;0
521160142;4017807351590;30;0;0;0;0
422710308;4017807354270;30;0;0;0;0
424910207;4017807353938;30;0;0;0;0
500700128;4017807354201;30;0;0;0;0
500700161;4017807354218;40;0;0;0;0
406700602;4017807373929;40;0;0;0;0
404200188;4017807354874;40;0;0;0;0
402500378;4017807353822;40;0;0;0;0
506100132;4017807355833;30;0;0;0;0
506190132;4017807355857;40;0;0;0;0
403490167;4017807430226;30;0;0;0;0
407400179;4017807357882;40;0;0;0;0
422410107;4017807358599;30;0;0;0;0
422410108;4017807358605;30;0;0;0;0
467400102;4017807358988;40;0;0;0;0
474410179;4017807359633;30;0;0;0;0
574410179;4017807359626;30;0;0;0;0
406700632;4017807364415;30;0;0;0;0
411210406;4017807367836;30;0;0;0;0
420810107;4017807367614;30;0;0;0;0
420910107;4017807367591;30;0;0;0;0
420910108;4017807367607;30;0;0;0;0
511210306;4017807367829;30;0;0;0;0
520910107;4017807367577;30;0;0;0;0
520910108;4017807367584;30;0;0;0;0
422970206;4017807368260;30;0;0;0;0
